transaction_id,invoice_id,xgb_probability,model_margin,amount_difference_percent,vendor_similarity,date_difference_days,reference_match,decision,decision_reason,explanation,actual_invoice_id,actual_status,actual_match,predicted_match,true_positive,false_positive,false_negative,true_negative
TXN-6402,INV-0034,0.0025494036,0.000395227,0.3800836183960471,100.0,14,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0034,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6403,INV-0364,0.99987733,0.9991673,0.1465201465201465,100.0,12,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0364,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6404,INV-0178,0.9999373,0.9998579,0.0481231953801732,82.35294117647058,13,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0178,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6405,INV-0342,0.9999565,0.9994868,0.0845546786922209,56.60377358490566,17,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0342,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6406,INV-0164,0.9991999,0.9991877,0.0334933571508317,50.0,2,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0164,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6407,INV-0350,0.999871,0.99858594,0.1280081925243215,100.0,3,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0350,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6408,INV-0045,0.99979514,0.97697705,0.018796992481203,100.0,14,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0045,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6409,INV-0447,0.00055766606,0.00038384023,0.4636068613815485,57.69230769230769,19,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount,INV-0447,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6410,INV-0366,0.0022031604,0.0021120687,0.398406374501992,100.0,13,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0366,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6411,INV-0089,0.0027513797,0.002677824,1.2345679012345678,75.0,2,0,REVIEW,XGBoost confidence below threshold,Amount within tolerance + Moderate vendor similarity + Close transaction date,INV-0089,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6412,INV-0232,0.99712235,0.99711823,0.0388500388500388,38.297872340425535,8,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0232,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6413,INV-0038,0.9981845,0.9978906,0.0113546042920404,57.69230769230769,13,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0038,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6414,INV-0070,0.00038064728,0.00018474781,0.3579952267303102,75.0,9,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Moderate vendor similarity,INV-0070,AMOUNT_MISMATCH,False,False,False,False,False,True
TXN-6415,INV-0063,0.99891675,0.99880403,0.1414027149321267,75.0,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0063,AMOUNT_MISMATCH,False,True,False,True,False,False
TXN-6416,INV-0252,0.13528152,0.0,0.0,100.0,1,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0103,AMBIGUOUS,False,False,False,False,False,True
TXN-6417,INV-0356,0.14048524,0.0,0.0,100.0,2,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0356,AMBIGUOUS,False,False,False,False,False,True
TXN-6418,INV-0110,0.18369864,0.0,0.0,100.0,4,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0314,AMBIGUOUS,False,False,False,False,False,True
TXN-6419,INV-0361,0.18369864,0.0,0.0,100.0,4,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0493,AMBIGUOUS,False,False,False,False,False,True
TXN-6420,INV-0397,0.17855889,0.0,0.0,100.0,3,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0134,AMBIGUOUS,False,False,False,False,False,True
TXN-6421,INV-0061,0.18369864,0.0,0.0,100.0,4,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0135,AMBIGUOUS,False,False,False,False,False,True
TXN-6422,INV-0199,0.13528152,0.0,0.0,100.0,1,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0288,AMBIGUOUS,False,False,False,False,False,True
TXN-6423,INV-0266,0.6589403,0.0,0.0,100.0,5,0,REVIEW,Ambiguous candidate ranking,Exact/near-exact amount + Strong vendor similarity,INV-0266,AMBIGUOUS,False,False,False,False,False,True
TXN-6424,INV-0029,0.8658673,0.68730843,0.1379627500574844,100.0,9,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0096,AMBIGUOUS,False,False,False,False,False,True
TXN-6425,INV-0059,0.14048524,0.0,0.0,100.0,2,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0014,AMBIGUOUS,False,False,False,False,False,True
TXN-6426,INV-0143,0.18369864,0.0,0.0,100.0,4,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity,INV-0128,AMBIGUOUS,False,False,False,False,False,True
TXN-6427,INV-0333,0.17855889,0.0,0.0,100.0,3,0,REVIEW,XGBoost confidence below threshold,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0333,AMBIGUOUS,False,False,False,False,False,True
TXN-6428,INV-0458,0.99969685,0.041184604,0.0,100.0,8,0,REVIEW,Ambiguous candidate ranking,Exact/near-exact amount + Strong vendor similarity,INV-0458,MATCH,True,False,False,False,True,False
TXN-6429,INV-0458,0.99684465,0.9967308,0.0,41.37931034482759,9,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0458,DUPLICATE,False,True,False,True,False,False
TXN-6430,INV-0272,0.9998691,0.99981225,0.0,71.7948717948718,10,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0272,MATCH,True,True,True,False,False,False
TXN-6431,INV-0272,0.99992037,0.9971278,0.0,100.0,13,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0272,DUPLICATE,False,False,False,False,False,True
TXN-6432,INV-0071,0.99990714,0.99984527,0.0,56.14035087719298,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0071,MATCH,True,True,True,False,False,False
TXN-6433,INV-0071,0.99858236,0.9985777,0.0,51.42857142857143,9,1,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Invoice reference found,INV-0071,DUPLICATE,False,False,False,False,False,True
TXN-6434,INV-0294,0.99984515,0.9987534,0.0,83.33333333333333,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0294,MATCH,True,True,True,False,False,False
TXN-6435,INV-0294,0.9690251,0.96901864,0.0,54.16666666666666,6,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount,INV-0294,DUPLICATE,False,False,False,False,False,True
TXN-6436,INV-0040,0.99990547,0.99700624,0.0,100.0,9,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0040,MATCH,True,True,True,False,False,False
TXN-6437,INV-0040,0.99921393,0.99889505,0.0,54.16666666666666,11,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount,INV-0040,DUPLICATE,False,False,False,False,False,True
TXN-6438,INV-0391,0.99984396,0.99950916,0.0,75.0,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity + Close transaction date,INV-0391,MATCH,True,True,True,False,False,False
TXN-6439,INV-0391,0.99985397,0.9985062,0.0,100.0,3,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0391,DUPLICATE,False,False,False,False,False,True
TXN-6440,INV-0495,0.9996358,0.99815065,0.0,70.96774193548387,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Moderate vendor similarity,INV-0495,MATCH,True,True,True,False,False,False
TXN-6441,INV-0495,0.99923813,0.9861263,0.0,100.0,8,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0495,DUPLICATE,False,False,False,False,False,True
TXN-6442,INV-0191,0.9999635,0.9998927,0.0,46.15384615384615,10,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0191,MATCH,True,True,True,False,False,False
TXN-6443,INV-0191,0.99961793,0.99884033,0.0,100.0,11,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0191,DUPLICATE,False,False,False,False,False,True
TXN-6444,INV-0190,0.9992441,0.998141,0.0,57.69230769230769,4,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0190,MATCH,True,True,True,False,False,False
TXN-6445,INV-0190,0.9992847,0.99926454,0.0,38.297872340425535,6,1,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Invoice reference found,INV-0190,DUPLICATE,False,False,False,False,False,True
TXN-6446,INV-0231,0.97194165,0.97192943,0.0,54.16666666666666,2,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date,INV-0231,MATCH,True,True,True,False,False,False
TXN-6447,INV-0231,0.99924135,0.9982127,0.0,100.0,3,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity + Close transaction date,INV-0231,DUPLICATE,False,False,False,False,False,True
TXN-6448,INV-0489,0.99937785,0.999265,0.0,59.64912280701754,7,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0489,MATCH,True,True,True,False,False,False
TXN-6449,INV-0489,0.9996797,0.99884266,0.0,59.64912280701754,11,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount,INV-0489,DUPLICATE,False,False,False,False,False,True
TXN-6450,INV-0079,0.9996147,0.999605,0.0,51.42857142857143,7,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0079,MATCH,True,True,True,False,False,False
TXN-6451,INV-0079,0.99888915,0.99887884,0.0,51.42857142857143,9,1,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Invoice reference found,INV-0079,DUPLICATE,False,False,False,False,False,True
TXN-6452,INV-0310,0.99992096,0.9980951,0.0,83.33333333333333,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0310,MATCH,True,True,True,False,False,False
TXN-6453,INV-0310,0.99969435,0.99915993,0.0,100.0,6,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0310,DUPLICATE,False,False,False,False,False,True
TXN-6454,INV-0017,0.99995136,0.9999235,0.0,45.16129032258065,10,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Invoice reference found,INV-0017,MATCH,True,True,True,False,False,False
TXN-6455,INV-0017,0.999954,0.998936,0.0,100.0,14,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0017,DUPLICATE,False,False,False,False,False,True
TXN-6456,INV-0291,0.9997813,0.9991541,0.0,100.0,8,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0291,MATCH,True,True,True,False,False,False
TXN-6457,INV-0291,0.9989385,0.99888873,0.0,60.71428571428572,11,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Moderate vendor similarity,INV-0291,DUPLICATE,False,False,False,False,False,True
TXN-6458,INV-0197,0.9998584,0.9988066,0.0,100.0,7,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0197,MATCH,True,True,True,False,False,False
TXN-6459,INV-0197,0.99935573,0.99859464,0.0,100.0,9,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0197,DUPLICATE,False,False,False,False,False,True
TXN-6460,INV-0186,0.9998085,0.9997996,0.0,48.48484848484848,1,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0186,MATCH,True,True,True,False,False,False
TXN-6461,INV-0186,0.9998185,0.99927723,0.0,56.60377358490566,5,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount,INV-0186,DUPLICATE,False,False,False,False,False,True
TXN-6462,INV-0188,0.99977976,0.9995854,0.0,100.0,6,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Strong vendor similarity,INV-0188,MATCH,True,True,True,False,False,False
TXN-6463,INV-0188,0.98847485,0.98847216,0.0,41.37931034482759,9,1,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Invoice reference found,INV-0188,DUPLICATE,False,False,False,False,False,True
TXN-6464,INV-0331,0.9996151,0.99763036,0.0,50.0,3,1,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount + Close transaction date + Invoice reference found,INV-0331,MATCH,True,True,True,False,False,False
TXN-6465,INV-0331,0.99883693,0.97544616,0.0,100.0,8,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0331,DUPLICATE,False,False,False,False,False,True
TXN-6466,INV-0399,0.9997298,0.99913925,0.0,58.8235294117647,5,0,MATCH,XGBoost match passed financial safety checks,Exact/near-exact amount,INV-0399,MATCH,True,True,True,False,False,False
TXN-6467,INV-0399,0.9993075,0.9991366,0.0,100.0,10,0,REVIEW,Invoice already assigned to another transaction,Exact/near-exact amount + Strong vendor similarity,INV-0399,DUPLICATE,False,False,False,False,False,True
